"plot_name","xmin","ymin","xmax","ymax"
"2018_SJER_3_253000_4107000_image_637",253892.01,4107377.502,253901.479,4107386.486
"2018_SJER_3_253000_4107000_image_637",253886.057,4107388.655,253890.464,4107391.945
"2018_SJER_3_253000_4107000_image_637",253877.54,4107390.016,253880.992,4107391.945
"2018_SJER_3_253000_4107000_image_637",253881.61,4107388.036,253884.969,4107391.499
"2018_SJER_3_253000_4107000_image_637",253878.51,4107387.54,253881.963,4107390.664
"2018_SJER_3_253000_4107000_image_637",253906.019,4107377.005,253910.477,4107381.495
"2018_SJER_3_253000_4107000_image_637",253902.639,4107384.032,253909.918,4107391.476
"2018_SJER_3_253000_4107000_image_637",253912.508,4107386.517,253913.98,4107388.976
"2018_SJER_3_253000_4107000_image_637",253912.069,4107389.261,253913.989,4107391.882
"2018_SJER_3_253000_4108000_image_721",253960.001,4108238.074,253964.372,4108246.32
"2018_SJER_3_253000_4108000_image_721",253960.01,4108243.332,253969.985,4108253.464
"2018_SJER_3_253000_4108000_image_721",253966.518,4108267.052,253975.984,4108274.973
"2018_SJER_3_253000_4108000_image_721",253965.579,4108272.05,253974.461,4108277.942
"2018_SJER_3_253000_4108000_image_721",253984.505,4108273.01,253991.994,4108277.948
"2018_SJER_3_253000_4108000_image_721",253978.22,4108274.036,253984.992,4108277.907
"2018_SJER_3_253000_4109000_image_573",253813.036,4109735.526,253817.943,4109740.92
"2018_SJER_3_253000_4109000_image_573",253798.001,4109734.02,253801.996,4109740.306
"2018_SJER_3_253000_4109000_image_573",253815.589,4109732.051,253820.983,4109736.995
"2018_SJER_3_253000_4109000_image_573",253800.045,4109732.059,253803.957,4109738.489
"2018_SJER_3_253000_4109000_image_573",253826.508,4109732.641,253828.497,4109734.326
"2018_SJER_3_253000_4109000_image_573",253798.033,4109732.051,253800.483,4109733.972
"2018_SJER_3_253000_4109000_image_573",253798,4109740.61,253800.442,4109749.996
"2018_SJER_3_253000_4109000_image_573",253809.501,4109740.034,253814.929,4109745.451
"2018_SJER_3_253000_4109000_image_573",253821.017,4109745.507,253829.974,4109754.494
"2018_SJER_3_253000_4109000_image_573",253824.006,4109767.551,253830.973,4109771.948
"2018_SJER_3_253000_4109000_image_573",253819.048,4109760.586,253825.484,4109771.92
"2018_SJER_3_253000_4109000_image_573",253822.062,4109760.503,253831.961,4109770.844
"2018_SJER_3_253000_4109000_image_573",253837.122,4109763.019,253837.985,4109764.485
"2018_SJER_3_253000_4109000_image_573",253798.02,4109766.128,253799.389,4109768.452
"2018_SJER_3_253000_4109000_image_573",253808.006,4109762.001,253811.482,4109765.441
"2018_SJER_3_253000_4112000_image_581",253830.047,4112439.015,253837.996,4112449
"2018_SJER_3_253000_4112000_image_581",253810.563,4112438.001,253816.988,4112447.475
"2018_SJER_3_253000_4112000_image_581",253822.011,4112442.508,253824.465,4112444.994
"2018_SJER_3_253000_4112000_image_581",253807.525,4112448.502,253809.986,4112450.987
"2018_SJER_3_253000_4112000_image_581",253820.503,4112449.52,253824.958,4112453.975
"2018_SJER_3_253000_4112000_image_581",253835.554,4112449.304,253837.999,4112453.448
"2018_SJER_3_253000_4112000_image_581",253798.065,4112455.17,253799.923,4112457.495
"2018_SJER_3_253000_4112000_image_581",253807.019,4112454.517,253809.498,4112456.973
"2018_SJER_3_253000_4112000_image_581",253801.624,4112459.703,253803.98,4112461.87
"2018_SJER_3_253000_4112000_image_581",253803.021,4112461.079,253806.424,4112464.267
"2018_SJER_3_253000_4112000_image_581",253806.53,4112464.095,253809.974,4112467.469
"2018_SJER_3_253000_4112000_image_581",253825.011,4112463.012,253828.482,4112466.484
"2018_SJER_3_253000_4112000_image_581",253811.559,4112466.146,253813.986,4112467.811
"2018_SJER_3_253000_4112000_image_581",253815.045,4112466.534,253817.452,4112467.924
"2018_SJER_3_253000_4112000_image_581",253821.031,4112466.152,253824.429,4112467.944
"2018_SJER_3_253000_4112000_image_581",253832.537,4112465.328,253835.969,4112467.887
"2018_SJER_3_253000_4112000_image_581",253803.007,4112436.005,253806.866,4112439.914
"2018_SJER_3_253000_4112000_image_581",253819.51,4112431.011,253823.992,4112435.229
"2018_SJER_3_253000_4112000_image_581",253833.007,4112428.151,253835.496,4112430.397
"2018_SJER_3_253000_4112000_image_581",253815,4112428.05,253817.993,4112431.338
"2018_SJER_3_253000_4112000_image_581",253810.516,4112428.057,253813.964,4112431.274
"2018_SJER_3_253000_4112000_image_581",253798.017,4112428.053,253799.479,4112429.936
"2018_SJER_3_254000_4103000_image_190",254291.579,4103931.643,254293.32,4103933.499
"2018_SJER_3_254000_4104000_image_163",254234.025,4104946.164,254240.985,4104953.992
"2018_SJER_3_254000_4104000_image_163",254228.009,4104943.507,254235.927,4104949.666
"2018_SJER_3_254000_4104000_image_163",254228.061,4104937.02,254237.994,4104944.995
"2018_SJER_3_254000_4104000_image_163",254255.07,4104930.508,254265.476,4104937.498
"2018_SJER_3_254000_4104000_image_163",254265.51,4104932.569,254267.997,4104934.995
"2018_SJER_3_254000_4104000_image_163",254258.005,4104923.754,254266.968,4104931.497
"2018_SJER_3_254000_4105000_image_703",254973.527,4105933.12,254978.481,4105942.985
"2018_SJER_3_254000_4105000_image_703",254974.004,4105941.555,254975.986,4105943.978
"2018_SJER_3_254000_4105000_image_703",254980.023,4105930.03,254985.203,4105934
"2018_SJER_3_254000_4105000_image_703",254976.049,4105932.517,254980.497,4105942.911
"2018_SJER_3_254000_4105000_image_703",254979.003,4105933.506,254987.492,4105944.488
"2018_SJER_3_254000_4105000_image_703",254986.545,4105959.521,254995.402,4105961.949
"2018_SJER_3_254000_4105000_image_703",254989.016,4105943.003,254995.992,4105950.456
"2018_SJER_3_254000_4107000_image_670",254933.059,4107124.057,254937.464,4107125.481
"2018_SJER_3_254000_4107000_image_670",254922.015,4107124.05,254930.482,4107130.978
"2018_SJER_3_254000_4107000_image_670",254938.016,4107124.05,254942.337,4107127.326
"2018_SJER_3_254000_4107000_image_670",254912.006,4107124.269,254913.995,4107125.469
"2018_SJER_3_254000_4107000_image_670",254941.544,4107124.065,254946.997,4107128.971
"2018_SJER_3_254000_4107000_image_670",254912.006,4107125.694,254913.371,4107127.918
"2018_SJER_3_254000_4107000_image_670",254941.004,4107129.002,254948.484,4107136.196
"2018_SJER_3_254000_4107000_image_670",254935.019,4107130.586,254937.485,4107132.959
"2018_SJER_3_254000_4107000_image_670",254931.504,4107132.542,254934.993,4107135.466
"2018_SJER_3_254000_4107000_image_670",254921.014,4107133.508,254924.489,4107136.988
"2018_SJER_3_254000_4107000_image_670",254917.552,4107133.525,254920.789,4107136.967
"2018_SJER_3_254000_4107000_image_670",254912.504,4107135.002,254915.99,4107138.481
"2018_SJER_3_254000_4107000_image_670",254923.558,4107137.008,254925.932,4107139.479
"2018_SJER_3_254000_4107000_image_670",254931.006,4107145.519,254939.909,4107154.462
"2018_SJER_3_254000_4107000_image_670",254930.001,4107148.536,254936.928,4107158.499
"2018_SJER_3_254000_4107000_image_670",254927.503,4107158.504,254938.496,4107163.949
"2018_SJER_3_254000_4107000_image_670",254937.523,4107159.007,254943.468,4107163.943
"2018_SJER_3_254000_4107000_image_670",254912.612,4107162.005,254914.961,4107163.945
"2018_SJER_3_254000_4107000_image_670",254948.008,4107160.525,254951.498,4107163.944
"2018_SJER_3_254000_4107000_image_670",254944.033,4107162.014,254948.426,4107163.943
"2018_SJER_3_254000_4107000_image_670",254944.59,4107158.504,254947.985,4107161.992
"2018_SJER_3_254000_4107000_image_670",254945.554,4107144.093,254951.99,4107150.366
"2018_SJER_3_254000_4107000_image_670",254946.51,4107139.54,254951.998,4107145.971
"2018_SJER_3_254000_4107000_image_670",254946.008,4107131.509,254951.994,4107138.99
"2018_SJER_3_254000_4108000_image_188",254231.519,4108014.656,254238.967,4108021.472
"2018_SJER_3_254000_4108000_image_188",254228.009,4108019.089,254235.484,4108026.49
"2018_SJER_3_254000_4108000_image_188",254228.008,4108010.692,254231.491,4108019.998
"2018_SJER_3_254000_4108000_image_188",254239.019,4108012.714,254243.925,4108018.499
"2018_SJER_3_254000_4108000_image_188",254228.509,4108009.042,254234.901,4108016.937
"2018_SJER_3_254000_4108000_image_188",254234.042,4108008.541,254240.998,4108016.977
"2018_SJER_3_254000_4108000_image_188",254244.501,4108000.049,254253.945,4108006.869
"2018_SJER_3_254000_4108000_image_188",254253.014,4108000.051,254259.49,4108004.477
"2018_SJER_3_254000_4108000_image_188",254232.507,4108023.503,254239.922,4108032.496
"2018_SJER_3_254000_4108000_image_188",254228.003,4108026.035,254233.442,4108032.958
"2018_SJER_3_254000_4108000_image_700",254950.541,4108020.557,254961.99,4108030.928
"2018_SJER_3_254000_4108000_image_700",254953.557,4108011.531,254966.492,4108024.993
"2018_SJER_3_254000_4108000_image_700",254950.011,4108010.049,254958.983,4108017.5
"2018_SJER_3_254000_4108000_image_700",254987.032,4108044.174,254989.975,4108048.436
"2018_SJER_3_254000_4108000_image_700",254984.247,4108035.77,254986.462,4108037.784
"2018_SJER_3_254000_4108000_image_700",254985.524,4108024.742,254989.994,4108029.88
"2018_SJER_3_254000_4108000_image_700",254978.065,4108028.607,254980.498,4108030.817
"2018_SJER_3_254000_4109000_image_337",254468.05,4109466.521,254478.979,4109477.349
"2018_SJER_3_254000_4109000_image_337",254465.51,4109470.516,254477.904,4109479.978
"2018_SJER_3_254000_4109000_image_337",254482.012,4109478.501,254485.44,4109483.995
"2018_SJER_3_254000_4109000_image_337",254474.509,4109489.509,254477.872,4109492.943
"2018_SJER_3_254000_4109000_image_337",254477.381,4109490.516,254480.473,4109493.966
"2018_SJER_3_254000_4109000_image_337",254474.516,4109494.594,254477.967,4109497.973
"2018_SJER_3_254000_4109000_image_337",254493.521,4109466.141,254495.989,4109469.976
"2018_SJER_3_254000_4109000_image_337",254493.508,4109470.013,254495.971,4109474.227
"2018_SJER_3_254000_4109000_image_337",254493.014,4109476.025,254495.978,4109479.974
"2018_SJER_3_254000_4109000_image_337",254477.501,4109502.598,254480.958,4109505.948
"2018_SJER_3_254000_4109000_image_337",254475.027,4109503.53,254476.984,4109505.476
"2018_SJER_3_254000_4112000_image_145",254190.009,4112611.016,254194.816,4112615.419
"2018_SJER_3_254000_4112000_image_145",254190.002,4112605.506,254197.311,4112612.413
"2018_SJER_3_254000_4112000_image_145",254225.502,4112610.065,254229.989,4112615.887
"2018_SJER_3_254000_4112000_image_145",254221.024,4112610.719,254225.498,4112615.474
"2018_SJER_3_254000_4112000_image_145",254205.532,4112610.004,254213.97,4112617.875
"2018_SJER_3_254000_4112000_image_145",254196.054,4112602.003,254200.967,4112610.947
"2018_SJER_3_254000_4112000_image_145",254192.036,4112603.194,254199.491,4112610.878
"2018_SJER_3_254000_4112000_image_145",254227.533,4112603.001,254229.997,4112609.958
"2018_SJER_3_254000_4112000_image_145",254224.572,4112606.008,254226.493,4112607.929
"2018_SJER_3_254000_4112000_image_145",254215.692,4112604.883,254218.89,4112607.886
"2018_SJER_3_254000_4112000_image_145",254190.036,4112595.751,254196.971,4112605.421
"2018_SJER_3_254000_4112000_image_145",254218.275,4112593.575,254222.99,4112599.979
"2018_SJER_3_254000_4112000_image_145",254228.563,4112591.11,254229.996,4112594.465
